transaction_id,merchant_id,customer_id,amount,currency,status,payment_method,fee,risk_flag,created_at
TXN_0045064,M0461,CUST_006251,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-06-17 07:32:33
TXN_0045065,M0461,CUST_013976,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-07-16 11:56:11
TXN_0045066,M0461,CUST_011179,50.0,INR,FAILED,UPI,0.75,True,2026-06-22 05:15:51
TXN_0045067,M0461,CUST_005813,50.0,INR,FAILED,NET_BANKING,1.1,True,2026-06-08 23:26:23
TXN_0045068,M0461,CUST_005813,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-08-18 20:04:12
TXN_0045069,M0461,CUST_010134,50.0,INR,FAILED,UPI,0.75,True,2026-07-15 00:22:33
TXN_0045070,M0461,CUST_006857,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-28 13:58:44
TXN_0045071,M0461,CUST_009002,50.0,INR,FAILED,UPI,0.75,True,2026-06-25 04:12:44
TXN_0045072,M0461,CUST_010732,50.0,INR,REFUNDED,UPI,0.75,False,2026-06-12 11:39:07
TXN_0045073,M0461,CUST_002671,50.0,INR,REFUNDED,WALLET,1.1,False,2026-07-20 06:02:15
TXN_0045074,M0461,CUST_005813,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-06-26 15:06:06
TXN_0045075,M0461,CUST_007023,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-07-23 20:51:02
TXN_0045076,M0461,CUST_001362,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-08-19 17:21:42
TXN_0045077,M0461,CUST_011179,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-01 03:50:27
TXN_0045078,M0461,CUST_006251,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-11 04:34:35
TXN_0045079,M0461,CUST_010732,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-06-01 03:33:13
TXN_0045080,M0461,CUST_014595,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-08-04 13:13:27
TXN_0045081,M0461,CUST_003518,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-07-08 14:49:24
TXN_0045082,M0461,CUST_006857,50.0,INR,SUCCESS,EMI,1.1,False,2026-07-25 05:49:11
TXN_0045083,M0461,CUST_013102,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-07-24 07:57:47
TXN_0045084,M0461,CUST_006251,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-28 01:43:56
TXN_0045085,M0461,CUST_003241,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-09 12:41:29
TXN_0045086,M0461,CUST_006251,50.0,INR,FAILED,UPI,0.75,True,2026-06-16 08:09:22
TXN_0045087,M0461,CUST_013976,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-06-25 18:17:09
TXN_0045088,M0461,CUST_006251,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-03 15:04:02
TXN_0045089,M0461,CUST_012995,50.0,INR,FAILED,UPI,0.75,True,2026-06-22 17:40:30
TXN_0045090,M0461,CUST_014428,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-27 23:33:58
TXN_0045091,M0461,CUST_001482,50.0,INR,SUCCESS,NET_BANKING,1.1,False,2026-08-18 23:50:54
TXN_0045092,M0461,CUST_003731,50.0,INR,SUCCESS,NET_BANKING,1.1,False,2026-07-09 18:39:59
TXN_0045093,M0461,CUST_003518,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-28 07:56:54
TXN_0045094,M0461,CUST_011179,50.0,INR,SUCCESS,NET_BANKING,1.1,False,2026-07-08 00:56:56
TXN_0045095,M0461,CUST_014595,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-23 13:59:09
TXN_0045096,M0461,CUST_006857,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-21 16:23:03
TXN_0045097,M0461,CUST_003731,50.0,INR,REFUNDED,UPI,0.75,False,2026-07-14 16:52:20
TXN_0045098,M0461,CUST_003731,50.0,INR,REFUNDED,UPI,0.75,False,2026-05-31 18:49:30
TXN_0045099,M0461,CUST_013824,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-09 19:52:14
TXN_0045100,M0461,CUST_013824,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-08-26 21:51:48
TXN_0045101,M0461,CUST_007023,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-16 15:46:11
TXN_0045102,M0461,CUST_002671,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-07-25 00:22:13
TXN_0045103,M0461,CUST_006857,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-24 01:11:51
TXN_0045104,M0461,CUST_003574,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-06-11 23:37:45
TXN_0045105,M0461,CUST_014595,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-28 21:09:26
TXN_0045106,M0461,CUST_001362,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-07-24 21:42:41
TXN_0045107,M0461,CUST_006857,50.0,INR,REFUNDED,DEBIT_CARD,1.1,False,2026-06-03 10:47:37
TXN_0045108,M0461,CUST_014428,50.0,INR,FAILED,UPI,0.75,True,2026-08-17 18:20:18
TXN_0045109,M0461,CUST_013102,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-21 22:50:55
TXN_0045110,M0461,CUST_004310,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-07-21 12:53:10
TXN_0045111,M0461,CUST_001362,50.0,INR,FAILED,UPI,0.75,True,2026-06-14 07:57:59
TXN_0045112,M0461,CUST_003241,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-13 16:45:01
TXN_0045113,M0461,CUST_014428,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-08 05:18:12
TXN_0045114,M0461,CUST_013976,50.0,INR,SUCCESS,EMI,1.1,False,2026-06-07 17:26:52
TXN_0045115,M0461,CUST_003245,50.0,INR,FAILED,DEBIT_CARD,1.1,True,2026-06-21 04:59:30
TXN_0045116,M0461,CUST_013976,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-14 15:20:50
TXN_0045117,M0461,CUST_009063,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-26 00:44:37
TXN_0045118,M0461,CUST_009063,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-30 04:31:33
TXN_0045119,M0461,CUST_012995,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-08-16 12:36:41
TXN_0045120,M0461,CUST_010134,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-02 20:30:09
TXN_0045121,M0461,CUST_003731,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-07-06 10:06:13
TXN_0045122,M0461,CUST_003731,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-18 04:58:31
TXN_0045123,M0461,CUST_002671,50.0,INR,SUCCESS,UPI,0.75,False,2026-05-31 09:17:00
TXN_0045124,M0461,CUST_012995,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-04 22:55:21
TXN_0045125,M0461,CUST_014595,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-17 03:38:47
TXN_0045126,M0461,CUST_003245,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-09 02:43:54
TXN_0045127,M0461,CUST_009002,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-07-20 13:31:44
TXN_0045128,M0461,CUST_010732,50.0,INR,FAILED,EMI,1.1,True,2026-07-05 15:38:14
TXN_0045129,M0461,CUST_014595,50.0,INR,FAILED,UPI,0.75,True,2026-07-09 10:44:05
TXN_0045130,M0461,CUST_006251,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-07-15 04:58:30
TXN_0045131,M0461,CUST_002671,50.0,INR,FAILED,DEBIT_CARD,1.1,True,2026-08-05 01:45:27
TXN_0045132,M0461,CUST_013102,50.0,INR,REFUNDED,UPI,0.75,False,2026-06-11 21:38:12
TXN_0045133,M0461,CUST_010134,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-13 21:37:13
TXN_0045134,M0461,CUST_003731,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-15 06:59:54
TXN_0045135,M0461,CUST_005813,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-26 06:54:41
TXN_0045136,M0461,CUST_013976,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-03 04:23:59
TXN_0045137,M0461,CUST_009002,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-08-20 07:09:31
TXN_0045138,M0461,CUST_003518,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-08-20 14:37:28
TXN_0045139,M0461,CUST_010134,50.0,INR,FAILED,DEBIT_CARD,1.1,True,2026-07-22 13:27:17
TXN_0045140,M0461,CUST_003245,50.0,INR,FAILED,UPI,0.75,True,2026-08-02 07:41:58
TXN_0045141,M0461,CUST_003574,50.0,INR,FAILED,DEBIT_CARD,1.1,True,2026-08-10 17:58:06
TXN_0045142,M0461,CUST_011179,50.0,INR,FAILED,NET_BANKING,1.1,True,2026-07-27 15:32:23
TXN_0045143,M0461,CUST_002174,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-22 00:21:28
TXN_0045144,M0461,CUST_001362,50.0,INR,FAILED,NET_BANKING,1.1,True,2026-08-15 06:06:41
TXN_0045145,M0461,CUST_009002,50.0,INR,SUCCESS,NET_BANKING,1.1,False,2026-07-11 12:42:49
TXN_0045146,M0461,CUST_002671,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-23 11:26:17
TXN_0045147,M0461,CUST_002174,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-08-21 01:26:24
TXN_0045148,M0461,CUST_002174,50.0,INR,FAILED,DEBIT_CARD,1.1,True,2026-06-21 01:08:42
TXN_0045149,M0461,CUST_010134,50.0,INR,FAILED,UPI,0.75,True,2026-07-21 18:48:37
TXN_0045150,M0461,CUST_014595,50.0,INR,REFUNDED,UPI,0.75,False,2026-06-29 13:46:07
TXN_0045151,M0461,CUST_002174,50.0,INR,SUCCESS,NET_BANKING,1.1,False,2026-06-29 11:30:47
TXN_0045152,M0461,CUST_003574,50.0,INR,FAILED,UPI,0.75,True,2026-08-14 12:51:19
TXN_0045153,M0461,CUST_010134,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-08-09 15:41:50
TXN_0045154,M0461,CUST_006857,50.0,INR,FAILED,UPI,0.75,True,2026-06-03 07:10:23
TXN_0045155,M0461,CUST_013102,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-15 18:36:21
TXN_0045156,M0461,CUST_009002,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-08-23 21:50:53
TXN_0045157,M0461,CUST_010134,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-08-19 04:03:16
TXN_0045158,M0461,CUST_010134,50.0,INR,FAILED,UPI,0.75,True,2026-08-06 07:47:50
TXN_0045159,M0461,CUST_009063,50.0,INR,REFUNDED,WALLET,1.1,False,2026-07-01 17:14:29
TXN_0045160,M0461,CUST_000712,50.0,INR,FAILED,UPI,0.75,True,2026-06-08 21:12:17
TXN_0045161,M0461,CUST_002174,50.0,INR,FAILED,UPI,0.75,True,2026-08-11 10:42:20
TXN_0045162,M0461,CUST_010732,50.0,INR,FAILED,NET_BANKING,1.1,True,2026-08-19 04:06:09
TXN_0045163,M0461,CUST_012995,50.0,INR,FAILED,NET_BANKING,1.1,True,2026-08-02 08:27:57
TXN_0045164,M0461,CUST_010134,50.0,INR,FAILED,DEBIT_CARD,1.1,True,2026-06-09 14:24:25
TXN_0045165,M0461,CUST_012995,50.0,INR,FAILED,UPI,0.75,True,2026-06-16 10:42:52
TXN_0045166,M0461,CUST_003241,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-08-11 23:54:26
TXN_0045167,M0461,CUST_005813,50.0,INR,FAILED,UPI,0.75,True,2026-07-08 20:12:36
TXN_0045168,M0461,CUST_005813,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-10 22:05:53
TXN_0045169,M0461,CUST_002174,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-12 00:25:49
TXN_0045170,M0461,CUST_006251,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-09 01:47:55
TXN_0045171,M0461,CUST_002174,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-24 08:29:07
TXN_0045172,M0461,CUST_003245,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-28 19:30:30
TXN_0045173,M0461,CUST_003241,50.0,INR,FAILED,NET_BANKING,1.1,True,2026-07-11 13:38:02
TXN_0045174,M0461,CUST_004310,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-07-07 19:07:52
TXN_0045175,M0461,CUST_011179,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-11 12:56:34
TXN_0045176,M0461,CUST_010134,50.0,INR,REFUNDED,UPI,0.75,False,2026-08-04 09:51:35
TXN_0045177,M0461,CUST_010134,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-02 12:37:59
TXN_0045178,M0461,CUST_009002,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-07-21 14:14:26
TXN_0045179,M0461,CUST_010732,50.0,INR,SUCCESS,UPI,0.75,False,2026-05-29 23:13:26
TXN_0045180,M0461,CUST_003245,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-14 17:15:44
TXN_0045181,M0461,CUST_003731,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-06 16:01:13
TXN_0045182,M0461,CUST_000712,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-30 15:59:48
TXN_0045183,M0461,CUST_005334,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-07-12 15:50:16
TXN_0045184,M0461,CUST_007023,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-06-13 18:14:07
TXN_0045185,M0461,CUST_001362,50.0,INR,SUCCESS,NET_BANKING,1.1,False,2026-07-01 22:54:15
TXN_0045186,M0461,CUST_007023,50.0,INR,SUCCESS,EMI,1.1,False,2026-07-31 09:51:21
TXN_0045187,M0461,CUST_014428,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-07-15 13:08:37
TXN_0045188,M0461,CUST_011179,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-07-19 08:01:38
TXN_0045189,M0461,CUST_014428,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-11 14:25:50
TXN_0045190,M0461,CUST_001362,50.0,INR,SUCCESS,NET_BANKING,1.1,False,2026-06-22 13:54:01
TXN_0045191,M0461,CUST_001362,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-01 04:12:25
TXN_0045192,M0461,CUST_000712,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-09 13:28:33
TXN_0045193,M0461,CUST_003518,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-06-14 18:35:54
TXN_0045194,M0461,CUST_004310,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-18 18:14:36
TXN_0045195,M0461,CUST_010732,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-08-07 14:05:14
TXN_0045196,M0461,CUST_003518,50.0,INR,REFUNDED,CREDIT_CARD,1.1,False,2026-08-20 20:14:38
TXN_0045197,M0461,CUST_003731,50.0,INR,SUCCESS,NET_BANKING,1.1,False,2026-07-03 20:46:46
TXN_0045198,M0461,CUST_012995,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-07 04:25:08
TXN_0045199,M0461,CUST_005813,50.0,INR,SUCCESS,NET_BANKING,1.1,False,2026-06-15 06:41:39
TXN_0045200,M0461,CUST_004310,50.0,INR,SUCCESS,EMI,1.1,False,2026-06-02 11:01:21
TXN_0045201,M0461,CUST_003245,50.0,INR,FAILED,UPI,0.75,True,2026-07-21 04:09:31
TXN_0045202,M0461,CUST_013102,50.0,INR,REFUNDED,UPI,0.75,False,2026-06-03 17:26:56
TXN_0045203,M0461,CUST_011179,50.0,INR,REFUNDED,CREDIT_CARD,1.1,False,2026-08-14 22:33:48
TXN_0045204,M0461,CUST_012995,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-22 19:03:49
TXN_0045205,M0461,CUST_004310,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-08 08:13:25
TXN_0045206,M0461,CUST_001482,50.0,INR,REFUNDED,UPI,0.75,False,2026-07-30 15:14:50
TXN_0045207,M0461,CUST_005813,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-07-14 00:07:58
TXN_0045208,M0461,CUST_013102,50.0,INR,REFUNDED,UPI,0.75,False,2026-08-04 19:35:05
TXN_0045209,M0461,CUST_003245,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-06-17 03:21:10
TXN_0045210,M0461,CUST_014428,50.0,INR,SUCCESS,NET_BANKING,1.1,False,2026-08-27 01:25:47
TXN_0045211,M0461,CUST_002671,50.0,INR,SUCCESS,EMI,1.1,False,2026-08-05 23:07:47
TXN_0045212,M0461,CUST_001482,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-13 04:14:22
TXN_0045213,M0461,CUST_013102,50.0,INR,FAILED,DEBIT_CARD,1.1,True,2026-08-20 02:43:25
TXN_0045214,M0461,CUST_012995,50.0,INR,FAILED,UPI,0.75,True,2026-07-31 13:57:55
TXN_0045215,M0461,CUST_011179,50.0,INR,FAILED,UPI,0.75,True,2026-06-22 09:35:32
TXN_0045216,M0461,CUST_002671,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-07-17 23:47:56
TXN_0045217,M0461,CUST_011179,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-07-26 04:04:35
TXN_0045218,M0461,CUST_003574,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-24 23:34:54
TXN_0045219,M0461,CUST_003574,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-17 11:31:47
TXN_0045220,M0461,CUST_013824,50.0,INR,FAILED,NET_BANKING,1.1,True,2026-07-05 11:34:22
TXN_0045221,M0461,CUST_013102,50.0,INR,FAILED,DEBIT_CARD,1.1,True,2026-06-18 12:12:00
TXN_0045222,M0461,CUST_009063,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-02 10:53:40
TXN_0045223,M0461,CUST_010134,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-28 21:19:38
TXN_0045224,M0461,CUST_002671,50.0,INR,FAILED,UPI,0.75,True,2026-08-14 21:26:09
TXN_0045225,M0461,CUST_011179,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-07-30 15:55:51
TXN_0045226,M0461,CUST_003731,50.0,INR,FAILED,UPI,0.75,True,2026-08-14 11:25:48
TXN_0045227,M0461,CUST_002174,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-30 02:12:30
TXN_0045228,M0461,CUST_009063,50.0,INR,SUCCESS,NET_BANKING,1.1,False,2026-06-18 04:19:33
TXN_0045229,M0461,CUST_009063,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-09 09:07:15
TXN_0045230,M0461,CUST_003574,50.0,INR,FAILED,UPI,0.75,True,2026-06-19 08:01:32
TXN_0045231,M0461,CUST_009002,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-23 01:47:43
TXN_0045232,M0461,CUST_007023,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-25 09:08:30
TXN_0045233,M0461,CUST_000712,50.0,INR,FAILED,UPI,0.75,True,2026-07-25 23:37:14
TXN_0045234,M0461,CUST_013824,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-21 21:05:09
TXN_0045235,M0461,CUST_006251,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-06-03 00:41:40
TXN_0045236,M0461,CUST_002174,50.0,INR,FAILED,DEBIT_CARD,1.1,True,2026-07-24 09:10:59
TXN_0045237,M0461,CUST_013824,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-07-06 06:04:18
TXN_0045238,M0461,CUST_006251,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-18 00:19:21
TXN_0045239,M0461,CUST_014428,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-10 12:54:59
TXN_0045240,M0461,CUST_009063,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-18 10:28:57
TXN_0045241,M0461,CUST_003518,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-07 02:55:28
TXN_0045242,M0461,CUST_003731,50.0,INR,FAILED,UPI,0.75,True,2026-07-12 16:57:36
TXN_0045243,M0461,CUST_003574,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-08-09 15:11:46
TXN_0045244,M0461,CUST_006251,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-26 05:36:53
TXN_0045245,M0461,CUST_003241,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-10 16:19:24
TXN_0045246,M0461,CUST_013824,50.0,INR,SUCCESS,UPI,0.75,False,2026-08-10 20:19:59
TXN_0045247,M0461,CUST_010732,50.0,INR,FAILED,UPI,0.75,True,2026-07-20 16:58:13
TXN_0045248,M0461,CUST_003241,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-07-22 22:48:16
TXN_0045249,M0461,CUST_011179,50.0,INR,FAILED,CREDIT_CARD,1.1,True,2026-08-14 15:41:19
TXN_0045250,M0461,CUST_006857,50.0,INR,REFUNDED,UPI,0.75,False,2026-06-08 17:39:12
TXN_0045251,M0461,CUST_014595,50.0,INR,FAILED,NET_BANKING,1.1,True,2026-07-26 07:03:57
TXN_0045252,M0461,CUST_010732,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-08-25 17:16:45
TXN_0045253,M0462,CUST_011992,8085.81,INR,SUCCESS,UPI,121.29,False,2026-06-01 01:46:19
TXN_0045254,M0462,CUST_001294,8317.86,INR,SUCCESS,CREDIT_CARD,182.99,False,2026-06-04 07:06:38
TXN_0045255,M0462,CUST_013191,3704.11,INR,SUCCESS,DEBIT_CARD,81.49,False,2026-06-08 22:41:05
TXN_0045256,M0462,CUST_012605,3483.33,INR,SUCCESS,UPI,52.25,False,2026-07-09 09:00:48
TXN_0045257,M0462,CUST_001294,4266.9,INR,SUCCESS,CREDIT_CARD,93.87,False,2026-08-17 06:17:29
TXN_0045258,M0462,CUST_008657,3835.29,INR,SUCCESS,UPI,57.53,False,2026-06-25 07:29:48
TXN_0045259,M0462,CUST_007368,2339.69,INR,SUCCESS,UPI,35.1,False,2026-08-12 08:07:47
TXN_0045260,M0462,CUST_002076,5057.77,INR,SUCCESS,DEBIT_CARD,111.27,False,2026-07-01 09:01:00
TXN_0045261,M0462,CUST_000774,6140.98,INR,SUCCESS,NET_BANKING,135.1,False,2026-06-18 17:32:46
TXN_0045262,M0463,CUST_004918,60322.56,INR,SUCCESS,CREDIT_CARD,1327.1,False,2026-06-20 10:45:38
TXN_0045263,M0463,CUST_004918,93143.79,INR,FAILED,DEBIT_CARD,2049.16,False,2026-08-26 20:26:40
TXN_0045264,M0463,CUST_007711,71331.3,INR,SUCCESS,DEBIT_CARD,1569.29,False,2026-08-08 07:55:17
TXN_0045265,M0463,CUST_001170,85449.38,INR,SUCCESS,UPI,1281.74,False,2026-07-09 02:56:34
TXN_0045266,M0464,CUST_005517,94.35,INR,SUCCESS,UPI,1.42,False,2026-06-16 10:46:44
TXN_0045267,M0464,CUST_002932,182.09,INR,SUCCESS,DEBIT_CARD,4.01,False,2026-06-04 17:07:27
TXN_0045268,M0464,CUST_001023,86.59,INR,SUCCESS,UPI,1.3,False,2026-08-13 20:26:16
TXN_0045269,M0464,CUST_013807,133.0,INR,FAILED,DEBIT_CARD,2.93,False,2026-08-14 20:42:25
TXN_0045270,M0464,CUST_010887,120.46,INR,SUCCESS,CREDIT_CARD,2.65,False,2026-08-01 07:00:13
TXN_0045271,M0464,CUST_012372,159.59,INR,SUCCESS,CREDIT_CARD,3.51,False,2026-08-02 19:05:34
TXN_0045272,M0464,CUST_002932,105.84,INR,SUCCESS,DEBIT_CARD,2.33,False,2026-08-03 00:25:14
TXN_0045273,M0464,CUST_010887,221.53,INR,SUCCESS,UPI,3.32,False,2026-06-10 07:18:36
TXN_0045274,M0464,CUST_001023,241.33,INR,SUCCESS,CREDIT_CARD,5.31,False,2026-06-07 09:54:50
TXN_0045275,M0464,CUST_006280,112.3,INR,SUCCESS,UPI,1.68,False,2026-07-10 06:47:27
TXN_0045276,M0464,CUST_009382,143.09,INR,FAILED,WALLET,3.15,False,2026-07-10 14:15:57
TXN_0045277,M0464,CUST_007197,163.14,INR,SUCCESS,CREDIT_CARD,3.59,False,2026-07-17 07:38:10
TXN_0045278,M0464,CUST_003966,113.37,INR,SUCCESS,DEBIT_CARD,2.49,False,2026-08-21 20:41:07
TXN_0045279,M0464,CUST_000824,102.79,INR,REFUNDED,UPI,1.54,False,2026-07-25 10:26:36
TXN_0045280,M0464,CUST_013054,146.52,INR,SUCCESS,UPI,2.2,False,2026-08-08 08:04:46
TXN_0045281,M0464,CUST_002064,126.11,INR,SUCCESS,CREDIT_CARD,2.77,False,2026-08-17 16:43:08
TXN_0045282,M0464,CUST_005517,229.92,INR,FAILED,UPI,3.45,False,2026-07-16 11:07:35
TXN_0045283,M0464,CUST_013054,135.63,INR,FAILED,DEBIT_CARD,2.98,False,2026-08-10 22:02:58
TXN_0045284,M0464,CUST_013807,263.29,INR,SUCCESS,DEBIT_CARD,5.79,False,2026-08-23 07:34:04
TXN_0045285,M0464,CUST_013054,67.84,INR,SUCCESS,CREDIT_CARD,1.49,False,2026-08-19 06:19:19
TXN_0045286,M0464,CUST_008758,93.19,INR,SUCCESS,CREDIT_CARD,2.05,False,2026-06-13 07:55:31
TXN_0045287,M0464,CUST_009382,88.93,INR,SUCCESS,CREDIT_CARD,1.96,False,2026-08-18 13:09:36
TXN_0045288,M0464,CUST_002064,103.2,INR,SUCCESS,NET_BANKING,2.27,False,2026-07-07 09:58:47
TXN_0045289,M0464,CUST_002932,98.79,INR,FAILED,NET_BANKING,2.17,False,2026-06-20 17:12:09
TXN_0045290,M0464,CUST_013569,53.92,INR,SUCCESS,CREDIT_CARD,1.19,False,2026-08-07 18:41:42
TXN_0045291,M0464,CUST_002064,200.46,INR,SUCCESS,UPI,3.01,False,2026-06-09 00:19:10
TXN_0045292,M0464,CUST_012372,114.64,INR,SUCCESS,UPI,1.72,False,2026-08-18 08:59:54
TXN_0045293,M0464,CUST_013807,105.87,INR,SUCCESS,CREDIT_CARD,2.33,False,2026-07-30 00:09:42
TXN_0045294,M0464,CUST_013807,110.87,INR,SUCCESS,UPI,1.66,False,2026-08-10 03:09:51
TXN_0045295,M0464,CUST_005517,114.56,INR,SUCCESS,UPI,1.72,False,2026-06-20 22:10:09
TXN_0045296,M0464,CUST_010887,97.22,INR,SUCCESS,UPI,1.46,False,2026-06-02 19:36:55
TXN_0045297,M0464,CUST_013807,56.19,INR,SUCCESS,UPI,0.84,False,2026-08-19 15:45:40
TXN_0045298,M0464,CUST_012145,134.64,INR,SUCCESS,DEBIT_CARD,2.96,False,2026-07-27 07:42:48
TXN_0045299,M0464,CUST_013674,121.72,INR,SUCCESS,UPI,1.83,False,2026-08-20 19:45:37
TXN_0045300,M0464,CUST_002932,129.8,INR,SUCCESS,CREDIT_CARD,2.86,False,2026-05-30 03:04:43
TXN_0045301,M0464,CUST_004268,72.37,INR,SUCCESS,UPI,1.09,False,2026-06-21 08:00:40
TXN_0045302,M0464,CUST_003766,134.51,INR,FAILED,DEBIT_CARD,2.96,False,2026-07-17 15:05:53
